endpoint_tag,family,dataset_id,model,aggregation,d
rq3c_cc_m100_xgb_minus_lr_empty_rate,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_cc_m100_xgb_minus_lr_doubleton_rate,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_cc_m100_xgb_minus_lr_doubleton_rate,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_cc_m100_xgb_minus_lr_doubleton_rate,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_cc_m100_xgb_minus_lr_doubleton_rate,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.34283071230342277
rq3c_cc_m100_xgb_minus_lr_doubleton_rate,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.05227761285699663
rq3c_cc_m100_xgb_minus_lr_doubleton_rate,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_cc_m100_xgb_minus_lr_doubleton_rate,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.19759816420193776
rq3c_cc_m100_xgb_minus_lr_doubleton_rate,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.00568417774086376
rq3c_cc_m100_xgb_minus_lr_threshold_sum,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.36924764324605563
rq3c_cc_m100_xgb_minus_lr_threshold_sum,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.029984430638316427
rq3c_cc_m100_xgb_minus_lr_threshold_sum,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.23997613076035024
rq3c_cc_m100_xgb_minus_lr_threshold_sum,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.25003255393463736
rq3c_cc_m100_xgb_minus_lr_threshold_sum,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.038753613034604936
rq3c_cc_m100_xgb_minus_lr_threshold_sum,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.36376767321024667
rq3c_cc_m100_xgb_minus_lr_threshold_sum,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.10208112833940897
rq3c_cc_m100_xgb_minus_lr_threshold_sum,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.07133463510592682
rq3c_cc_m100_tabpfn_minus_lr_coverage_minority,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.004901960784313719
rq3c_cc_m100_tabpfn_minus_lr_coverage_minority,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.10817369093231162
rq3c_cc_m100_tabpfn_minus_lr_coverage_minority,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.009547993905535812
rq3c_cc_m100_tabpfn_minus_lr_coverage_minority,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.0003154574132492205
rq3c_cc_m100_tabpfn_minus_lr_coverage_minority,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.010222412318220686
rq3c_cc_m100_tabpfn_minus_lr_coverage_minority,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.01061224489795919
rq3c_cc_m100_tabpfn_minus_lr_coverage_minority,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.01312060573282856
rq3c_cc_m100_tabpfn_minus_lr_coverage_minority,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.004846831724716738
rq3c_cc_m100_tabpfn_minus_lr_coverage_majority,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.00628742514970061
rq3c_cc_m100_tabpfn_minus_lr_coverage_majority,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.09133016627078386
rq3c_cc_m100_tabpfn_minus_lr_coverage_majority,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0026198212835093606
rq3c_cc_m100_tabpfn_minus_lr_coverage_majority,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0062827225130889786
rq3c_cc_m100_tabpfn_minus_lr_coverage_majority,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.002637599246400224
rq3c_cc_m100_tabpfn_minus_lr_coverage_majority,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.0047928513403736935
rq3c_cc_m100_tabpfn_minus_lr_coverage_majority,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.010188133140376244
rq3c_cc_m100_tabpfn_minus_lr_coverage_majority,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.004192355117139346
rq3c_cc_m100_tabpfn_minus_lr_coverage_disparity,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.00744002191695039
rq3c_cc_m100_tabpfn_minus_lr_coverage_disparity,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.030082998880607215
rq3c_cc_m100_tabpfn_minus_lr_coverage_disparity,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.010842706549403646
rq3c_cc_m100_tabpfn_minus_lr_coverage_disparity,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.004958131699340962
rq3c_cc_m100_tabpfn_minus_lr_coverage_disparity,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.002172383993763449
rq3c_cc_m100_tabpfn_minus_lr_coverage_disparity,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.007448067773006861
rq3c_cc_m100_tabpfn_minus_lr_coverage_disparity,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0019571680184879868
rq3c_cc_m100_tabpfn_minus_lr_coverage_disparity,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.0013921393815868321
rq3c_cc_m100_tabpfn_minus_lr_singleton_rate,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.004999999999999993
rq3c_cc_m100_tabpfn_minus_lr_singleton_rate,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.09944615384615382
rq3c_cc_m100_tabpfn_minus_lr_singleton_rate,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.014173799506745976
rq3c_cc_m100_tabpfn_minus_lr_singleton_rate,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.367622571692877
rq3c_cc_m100_tabpfn_minus_lr_singleton_rate,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.014740505681236572
rq3c_cc_m100_tabpfn_minus_lr_singleton_rate,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.04825870646766169
rq3c_cc_m100_tabpfn_minus_lr_singleton_rate,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.2103824579296277
rq3c_cc_m100_tabpfn_minus_lr_singleton_rate,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0017286129568106295
rq3c_cc_m100_tabpfn_minus_lr_average_set_size,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.004999999999999993
rq3c_cc_m100_tabpfn_minus_lr_average_set_size,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.09944615384615382
rq3c_cc_m100_tabpfn_minus_lr_average_set_size,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.014173799506745976
rq3c_cc_m100_tabpfn_minus_lr_average_set_size,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.4042553191489362
rq3c_cc_m100_tabpfn_minus_lr_average_set_size,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.014740505681236572
rq3c_cc_m100_tabpfn_minus_lr_average_set_size,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.04825870646766169
rq3c_cc_m100_tabpfn_minus_lr_average_set_size,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.21038245792962776
rq3c_cc_m100_tabpfn_minus_lr_average_set_size,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.0017286129568106156
rq3c_cc_m100_tabpfn_minus_lr_empty_rate,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.005000000000000003
rq3c_cc_m100_tabpfn_minus_lr_empty_rate,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.09944615384615384
rq3c_cc_m100_tabpfn_minus_lr_empty_rate,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.014173799506745976
rq3c_cc_m100_tabpfn_minus_lr_empty_rate,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0183163737280296
rq3c_cc_m100_tabpfn_minus_lr_empty_rate,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_cc_m100_tabpfn_minus_lr_empty_rate,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.04825870646766169
rq3c_cc_m100_tabpfn_minus_lr_empty_rate,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_cc_m100_tabpfn_minus_lr_empty_rate,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_cc_m100_tabpfn_minus_lr_doubleton_rate,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_cc_m100_tabpfn_minus_lr_doubleton_rate,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_cc_m100_tabpfn_minus_lr_doubleton_rate,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_cc_m100_tabpfn_minus_lr_doubleton_rate,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.3859389454209066
rq3c_cc_m100_tabpfn_minus_lr_doubleton_rate,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.014740505681236563
rq3c_cc_m100_tabpfn_minus_lr_doubleton_rate,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_cc_m100_tabpfn_minus_lr_doubleton_rate,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.21038245792962776
rq3c_cc_m100_tabpfn_minus_lr_doubleton_rate,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.001728612956810638
rq3c_cc_m100_tabpfn_minus_lr_threshold_sum,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.45069730092465976
rq3c_cc_m100_tabpfn_minus_lr_threshold_sum,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.03437468227482156
rq3c_cc_m100_tabpfn_minus_lr_threshold_sum,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.24808340553108693
rq3c_cc_m100_tabpfn_minus_lr_threshold_sum,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.4512167670961058
rq3c_cc_m100_tabpfn_minus_lr_threshold_sum,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.005277855744243709
rq3c_cc_m100_tabpfn_minus_lr_threshold_sum,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.5986862675705982
rq3c_cc_m100_tabpfn_minus_lr_threshold_sum,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.16205984739506157
rq3c_cc_m100_tabpfn_minus_lr_threshold_sum,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.007947413238685308
rq3c_cc_m100_tabpfn_minus_xgb_coverage_minority,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.004901960784313731
rq3c_cc_m100_tabpfn_minus_xgb_coverage_minority,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.10817369093231162
rq3c_cc_m100_tabpfn_minus_xgb_coverage_minority,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,3.3306690738754695e-17
rq3c_cc_m100_tabpfn_minus_xgb_coverage_minority,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0009463722397476171
rq3c_cc_m100_tabpfn_minus_xgb_coverage_minority,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.00483319076133445
rq3c_cc_m100_tabpfn_minus_xgb_coverage_minority,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.005306122448979577
rq3c_cc_m100_tabpfn_minus_xgb_coverage_minority,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.007485127095727439
rq3c_cc_m100_tabpfn_minus_xgb_coverage_minority,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.009693663449433499
rq3c_cc_m100_tabpfn_minus_xgb_coverage_majority,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.004790419161676651
rq3c_cc_m100_tabpfn_minus_xgb_coverage_majority,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.08978622327790974
rq3c_cc_m100_tabpfn_minus_xgb_coverage_majority,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.002619821283509327
rq3c_cc_m100_tabpfn_minus_xgb_coverage_majority,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.00013089005235604744
rq3c_cc_m100_tabpfn_minus_xgb_coverage_majority,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.0011303996770286816
rq3c_cc_m100_tabpfn_minus_xgb_coverage_majority,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.004630381803411887
rq3c_cc_m100_tabpfn_minus_xgb_coverage_majority,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.006348287506029926
rq3c_cc_m100_tabpfn_minus_xgb_coverage_majority,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.007007809288943701
rq3c_cc_m100_tabpfn_minus_xgb_coverage_disparity,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.0018414152087981139
rq3c_cc_m100_tabpfn_minus_xgb_coverage_disparity,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.025509718088962907
rq3c_cc_m100_tabpfn_minus_xgb_coverage_disparity,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.007996333502348973
rq3c_cc_m100_tabpfn_minus_xgb_coverage_disparity,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.0005404892067319867
rq3c_cc_m100_tabpfn_minus_xgb_coverage_disparity,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,8.542232680955886e-05
rq3c_cc_m100_tabpfn_minus_xgb_coverage_disparity,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.006530446459656158
rq3c_cc_m100_tabpfn_minus_xgb_coverage_disparity,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.002811736151821409
rq3c_cc_m100_tabpfn_minus_xgb_coverage_disparity,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.012620296976166456
rq3c_cc_m100_tabpfn_minus_xgb_singleton_rate,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.00031249999999999334
rq3c_cc_m100_tabpfn_minus_xgb_singleton_rate,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.09864615384615386
rq3c_cc_m100_tabpfn_minus_xgb_singleton_rate,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.002988539097635301
rq3c_cc_m100_tabpfn_minus_xgb_singleton_rate,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.02654949121184088
rq3c_cc_m100_tabpfn_minus_xgb_singleton_rate,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.037537107175760046
rq3c_cc_m100_tabpfn_minus_xgb_singleton_rate,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.009814563545906829
rq3c_cc_m100_tabpfn_minus_xgb_singleton_rate,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.012784293727689976
rq3c_cc_m100_tabpfn_minus_xgb_singleton_rate,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.007412790697674421
rq3c_cc_m100_tabpfn_minus_xgb_average_set_size,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.00031249999999999334
rq3c_cc_m100_tabpfn_minus_xgb_average_set_size,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.09864615384615386
rq3c_cc_m100_tabpfn_minus_xgb_average_set_size,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.002988539097635301
rq3c_cc_m100_tabpfn_minus_xgb_average_set_size,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.059666975023126734
rq3c_cc_m100_tabpfn_minus_xgb_average_set_size,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.03753710717576009
rq3c_cc_m100_tabpfn_minus_xgb_average_set_size,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.009814563545906829
rq3c_cc_m100_tabpfn_minus_xgb_average_set_size,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.012784293727689943
rq3c_cc_m100_tabpfn_minus_xgb_average_set_size,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.007412790697674465
rq3c_cc_m100_tabpfn_minus_xgb_empty_rate,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0003125000000000017
rq3c_cc_m100_tabpfn_minus_xgb_empty_rate,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.09864615384615384
rq3c_cc_m100_tabpfn_minus_xgb_empty_rate,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0029885390976352845
rq3c_cc_m100_tabpfn_minus_xgb_empty_rate,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.01655874190564292
rq3c_cc_m100_tabpfn_minus_xgb_empty_rate,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_cc_m100_tabpfn_minus_xgb_empty_rate,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.00981456354590683
rq3c_cc_m100_tabpfn_minus_xgb_empty_rate,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_cc_m100_tabpfn_minus_xgb_empty_rate,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_cc_m100_tabpfn_minus_xgb_doubleton_rate,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_cc_m100_tabpfn_minus_xgb_doubleton_rate,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_cc_m100_tabpfn_minus_xgb_doubleton_rate,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_cc_m100_tabpfn_minus_xgb_doubleton_rate,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.04310823311748382
rq3c_cc_m100_tabpfn_minus_xgb_doubleton_rate,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.03753710717576005
rq3c_cc_m100_tabpfn_minus_xgb_doubleton_rate,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_cc_m100_tabpfn_minus_xgb_doubleton_rate,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.012784293727689956
rq3c_cc_m100_tabpfn_minus_xgb_doubleton_rate,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.007412790697674398
rq3c_cc_m100_tabpfn_minus_xgb_threshold_sum,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.08144965767860413
rq3c_cc_m100_tabpfn_minus_xgb_threshold_sum,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.004390251636505127
rq3c_cc_m100_tabpfn_minus_xgb_threshold_sum,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.008107274770736694
rq3c_cc_m100_tabpfn_minus_xgb_threshold_sum,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.2011842131614685
rq3c_cc_m100_tabpfn_minus_xgb_threshold_sum,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.04403146877884865
